Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Time required to start a business (days) [IC.REG.DURS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW],Age dependency ratio (% of working-age population) [SP.POP.DPND],GDP per capita (constant 2015 US$) [NY.GDP.PCAP.KD]
2019,YR2019,Turkiye,TUR,19.29,97,4.82896105858795,82.8153789330878,..,..,414618438426.6,1.967,9549000000,761005946788.221,0.81852593620826,27610,3.0281378949985,97,5.4,77.832,2.69365024001119,96.77676962,10.1,-218341,696159973.144531,848000000,107.297584553617,82579440,0.4,15,..,103.962959289551,111.910400390625,7,33.5873907197319,2.07570312325182,46.7418581927745,12073.8715524618
2019,YR2019,Turkmenistan,TKM,23.304,100,10.2675361537537,..,..,..,6515849191.5,2.74,1853632129,45232857142.8571,6.30000004226711,15060,..,99,..,69.002,..,97.45608452,42.8,-9612,25329999.9237061,0,13.1049730810972,6158420,..,..,3.1,107.702331542969,85.9027862548828,..,..,2.40548949351414,55.545887572612,7422.36252071934
2019,YR2019,Tuvalu,TUV,33.234,..,0.812340270171595,..,..,..,..,3.199,298862,54123198.5662913,13.8220984406966,6720,..,96,..,64.278,..,82.14676889,22.7,-57,36479999.5422363,2405072.01027562,365.2,10956,..,..,2.9,94.2307662963867,81.1111068725586,..,..,2.16003727953707,59.6386419932974,4197.24209189716
2019,YR2019,Uganda,UGA,112.081,..,0.138373161893107,24.2941781091961,..,..,13971124695.9,4.809,1273609176.97896,35348155095.4215,6.43874503276439,2280,3.12398405221796,87,6.1,62.991,1.74757281238647,59.12932943,45.6,107203,2029569946.28906,1424508662.67091,214.188509874327,42949080,42.2,20.3,..,..,..,24,4.81333780462348,5.83418165218129,91.7402039972016,922.023174053553
2019,YR2019,West Bank and Gaza,PSE,45.982,..,..,..,..,..,..,3.642,131879984.168895,17133500000,1.36268746558062,7660,0.903315393494352,99,..,75.241,..,86.32538513,15.9,-24737,2295709960.9375,3152859814.38834,778.290033222591,4685306,..,..,..,96.0624237060547,88.8878326416016,43.5,..,2.87351814806851,75.83273975677,3378.4346209191
2019,YR2019,"Yemen, Rep.",YEM,57.83,..,0.354864476911382,..,..,..,7055219065.7,3.963,-370982777.7,..,..,..,..,67,..,65.092,..,48.30300585,61.6,-39769,3758929931.64063,3771000000,59.7509157717295,31546691,..,..,..,..,..,40.5,..,4.13361280897488,76.1809339506884,1182.50709353021
2019,YR2019,Algeria,DZA,12.303,98.8,3.99440182789199,..,..,..,5492379098.5,2.988,1381200049.59264,171760275466.61,0.999999998155587,11820,..,80,..,76.474,5.99969025937654,106.3696091,23.5,-36386,172000000,1785838683.22299,17.9303156808402,42705368,..,..,2.7,107.775131225586,..,18,0.491759309197809,2.60752982388108,57.0539875279503,4153.00345481624
2019,YR2019,American Samoa,ASM,30.65,..,..,..,..,..,..,..,..,647000000,-0.487804878048777,..,..,..,..,..,..,..,..,-1650,..,..,236.605,47321,..,..,..,..,..,..,..,-2.31068980104363,53.8394018205462,13288.3565565116
2019,YR2019,Andorra,AND,5.985,..,6.2872038038851,..,..,..,..,..,..,3155150255.91195,2.01554763848308,..,32.5215924551046,99,..,..,..,115.1500465,3,1238,..,21100000,162.431914893617,76343,..,..,..,89.352897644043,95.6840591430664,..,..,1.66935752815567,37.9583280625983,39413.8093931238
2019,YR2019,Angola,AGO,141.278,..,0.753638205444169,24.5020630055897,..,..,62292159789.9,5.442,-4098478747.63755,70897962712.6213,-0.702272957616017,6260,27.4922504665098,51,..,62.448,1.73907015919852,45.8377414,75,58986,21040000.9155273,3445473.46759301,25.9513820486083,32353588,..,..,..,..,..,36,29.9160622680195,4.40219114365749,92.3135596096688,2666.2539190069
2019,YR2019,Antigua and Barbuda,ATG,30.83,..,5.52558159731646,..,..,..,..,1.468,128250994.604727,1725351851.85185,3.10044514982847,23490,0,93,..,78.691,..,199.7481436,6.6,0,27450000.7629395,36875282.1086838,209.356818181818,92117,..,..,..,112.12223815918,..,19,..,0.15516594783013,40.4816006588077,18357.6788222183
2019,YR2019,Aruba,ABW,18.906,..,..,..,..,..,..,1.486,-75226540.6843182,3395798882.68156,-2.30283684401374,38330,4.95360767044503,..,..,76.248,..,132.4665076,..,412,..,34264018.270972,591.344444444444,106442,..,..,..,..,..,..,..,0.762320962979713,47.139243306009,30317.6069080086
2019,YR2019,Australia,AUS,8.938,98.8,15.5990453615115,..,..,..,..,1.657,38959497519.9391,1394671325960.57,2.1811091061096,50260,21.2139540744953,94,..,82.9,1.88104345418486,110.29622,3.8,235860,..,1762645594.80965,3.29365056253104,25334826,..,..,..,100.199699401855,144.056564331055,2,..,1.60762467607999,52.9295029083969,59000.7354442453
2019,YR2019,Austria,AUT,5.499,98.4,7.26333120118199,..,..,..,..,1.46,-12394032432.5489,444596155845.254,1.45052918393192,59530,11.4767866161765,95,7.9,81.8951219512195,0.75035965749035,120.7891044,3.6,41105,..,2996058679.89715,107.609306834707,8879920,0.6,13.9,..,101.776290893555,101.543632507324,21,..,0.81791060733558,50.0491128012816,46616.3591743242
2019,YR2019,"Bahamas, The",BHS,26.022,99,6.48289363427156,..,..,..,..,1.398,482229306.391,13058700000,-0.743661882784338,34080,1.20541491923156,83,..,71.205,..,105.1785039,23.4,1001,..,..,40.4152847152847,404557,..,..,..,..,..,11.5,..,0.78627505458247,40.2855944046244,29988.1653487195
2019,YR2019,Bahrain,BHR,9.676,99.6,22.063354812112,..,..,..,..,1.857,1548138297.8723,38653318085.1064,2.1669646688237,48850,4.44818415394495,99,..,80.019,4.02986101554975,128.4065325,7.1,-17127,..,..,1915.62564102564,1494188,..,..,..,98.0046920776367,101.02108001709,8.3,..,0.579117627550925,29.897876949853,23414.2190743533
2019,YR2019,Barbados,BRB,42.163,98,4.16614319366122,..,..,..,..,1.623,215370128.6,5341100000,0.26359855236862,15870,13.6919130412289,92,..,77.257,..,117.5408666,12.7,-65,..,85175892.5,651.581395348837,280180,..,..,..,98.8424072265625,106.328201293945,16,..,0.210994734607846,47.5561009263697,17298.5067988704
2019,YR2019,Belgium,BEL,5.304,..,8.09379074556662,..,..,..,..,1.6,-21379939833.4956,535865804349.803,2.24083533103139,56340,14.1436627541351,96,9,81.9951219512195,0.888487292252087,99.99135577,4.1,54395,..,12330095211.5259,379.424702774108,11488980,0.1,14.1,..,102.148559570312,156.635375976562,5,..,0.581271660540823,55.9723786270361,43098.4750626966
2019,YR2019,Benin,BEN,93.897,..,0.60823677321991,..,..,..,3919943010.2,5.13,218207871.715643,14390708756.988,6.86568662848335,3260,1.48291431982405,68,..,60.454,0.473313905552082,84.21052161,88.6,3363,593159973.144531,216993145.183503,108.996488116353,12290444,..,..,..,112.029891967773,..,8.5,13.892940305983,4.04076753423389,84.9368438665782,1153.72620998083
2019,YR2019,Bermuda,BMU,7.417,..,..,..,..,..,..,1.3,4389826.5,7423465000,0.306266735233933,86310,6.94052678775144,..,..,81.033,..,104.9959255,..,290,..,1547229197.94004,1183.53703703704,63911,..,..,..,94.086296081543,81.5482711791992,..,..,-0.0109521313739413,49.9378299120235,107036.239271085
2019,YR2019,Bolivia,BOL,65.629,81.1,1.85346150629409,92.9265176391588,..,..,14301150537.3,2.688,-216636843.1305,40895322850.9407,2.21670563961031,8710,3.45205028026195,79,5.1,67.841,1.4512711273205,99.24869117,26.6,-8978,708200012.207031,1335620196.92987,10.8717022062217,11777315,1.9,37.2,..,..,..,39.5,10.3652362849806,1.957510150086,57.9640551186858,3242.94884532224
2019,YR2019,British Virgin Islands,VGB,13.661,..,..,..,..,..,..,0.948,39103361610.6,..,..,..,..,..,..,75.863,..,129.1538713,11.2,253,..,..,204.066666666667,30610,..,..,..,106.671836853027,..,..,..,1.71892607588702,33.7206762483072,..
2019,YR2019,Brunei Darussalam,BRN,9.955,..,16.111932938856,29.5142069753475,..,..,..,1.819,373256767.246304,13469235364.7032,3.86910986506845,65750,8.09359092998867,97,..,74.748,3.07858724948281,131.2182683,11.4,-587,..,..,83.1210626185958,438048,..,..,..,97.614128112793,89.6485824584961,5.5,..,1.2674328820787,39.0245837644326,30313.4138627573
2019,YR2019,Cabo Verde,CPV,56.453,..,1.06961509800184,..,..,..,1822340821.3,1.932,122921295.022726,2252177124.32402,6.94782634051859,7920,..,98,..,76.004,0.490772924543077,103.232241,15,-1296,151940002.441406,215024389.588415,143.183622828784,577030,..,..,..,96.9894180297852,84.1088104248047,9,5.84145475635436,1.71717136911241,48.7280141039652,3667.05736430958
2019,YR2019,Cambodia,KHM,46.894,..,1.11633042620485,..,..,..,15362550605.3,2.402,3663032999.47048,27089390032.798,7.05410693152042,4380,1.19402154438307,87,..,70.692,2.19648130355774,132.1508925,26.8,-55607,966440002.441406,2658603539.81488,91.8181849082257,16207746,..,..,..,105.164360046387,52.30810546875,99,6.91671972657975,2.89969209242329,53.7016281077343,1465.96953537797
2019,YR2019,Cameroon,CMR,114.532,..,0.370691707164993,..,..,..,12924439475.8,4.623,1024779237.90889,39670976452.5283,3.47505998194981,3830,5.11907584621214,60,..,61.584,1.06457837839838,83.00540281,75.1,-12254,1297489990.23438,355550645.811703,54.5415603647056,25782341,..,..,..,105.450630187988,44.4228553771973,13.5,14.2836601874529,3.82304687846584,83.7101638791049,1454.56406897808
2019,YR2019,Canada,CAN,6.888,98,15.0527469447143,..,..,..,..,1.47,48942300762.2452,1743725183672.52,1.88822358535141,49240,16.10018141023,90,7.6,82.2287804878049,1.28451224366918,91.59004081,5.2,391914,..,1311782569.26068,4.19394931064213,37601230,0.2,..,..,97.7884292602539,110.858299255371,1.5,..,1.52330833127913,50.4773899109811,45113.0662817802
2019,YR2019,Cayman Islands,CYM,11.666,..,..,..,..,..,..,..,1080420248.60699,5941896607.58643,3.91563534249416,55960,..,..,..,..,..,149.6960716,..,973,..,14148597.5605371,275.558333333333,66134,..,..,..,97.1360397338867,99.2213592529297,..,..,1.90819265891466,32.101552044424,82170.5926918061
2019,YR2019,Channel Islands,CHI,10.5877268798617,..,..,..,..,..,..,1.441,..,10381669645.1366,1.32511666013609,..,..,..,..,81.39,..,..,..,1566,..,..,855.606060606061,169410,..,..,..,..,..,..,..,1.33327623877686,46.7019977658275,..
2019,YR2019,Chile,CHL,24.127,99.8,4.82762007480769,143.312153505608,..,..,..,1.545,13579090978.7599,278598887622.96,0.743130031576072,24640,7.63271462272043,95,..,80.326,1.86200539727185,131.5774455,7.1,230162,..,69372771.3618018,25.6068131566631,19039485,..,..,..,101.193206787109,104.405769348145,4,..,1.88157002434462,44.826518391944,13758.7470143212
2019,YR2019,Comoros,COM,60.615,..,0.412396679587249,..,..,..,259253198.6,4.125,4300803.9663215,1195019531.03664,1.76078023923176,3450,3.03044600733887,90,..,64.068,..,72.72164109,53.1,-2917,73529998.7792969,168546820.183138,425.032778076303,790986,..,..,..,..,..,16,4.02100278598517,2.55709345911319,75.4644572366597,1381.6222379875
2019,YR2019,"Congo, Rep.",COG,106.697,..,1.25766214248646,..,..,..,8397253562.3,4.296,-1427679257.05894,13976661497.841,1.12447707363883,4700,6.34219090814178,73,..,62.747,2.34540553524246,91.8162281,52.4,-6271,176669998.168945,26242892.954918,16.312541727672,5570733,..,..,..,..,..,49.5,6.37773581375208,3.03586515001206,80.1987359284786,1901.06145297263
2019,YR2019,Cote d'Ivoire,CIV,107.17,..,0.414528305155615,..,..,..,19831484538.4,4.538,848881139.442877,59898479821.2323,6.51828673306088,5200,11.2315188507649,73,..,59.319,0.915612640909431,142.9449473,79.7,-15520,1173670043.94531,328290412.149646,82.2250031446541,26147551,..,..,..,93.5452194213867,52.2111511230469,6,21.1857500643047,3.43309904734138,81.2839670616046,2252.54331623304
2019,YR2019,Croatia,HRV,9.062,99.96,4.06451947763153,..,..,..,..,1.47,3940753801.94997,61470295887.8384,3.39971661251161,31690,8.28926925142987,93,8,78.4243902439025,1.60930358927584,106.6565741,4.7,-12480,..,4280379502.49387,72.6405010363805,4065253,0.3,18.3,..,96.6358032226562,102.133850097656,19.5,..,-0.037465606839713,54.6610964237656,14242.4556699034
2019,YR2019,Curacao,CUW,23.148,..,..,..,..,..,..,1.6,203230453.620112,3026124115.73275,-3.20613171902549,25020,..,..,..,..,..,95.40617378,..,-9592,..,176338624.307263,354.596846846847,157441,..,..,..,149.273986816406,..,..,..,-1.24896688314182,45.710821741585,17980.5297947929
2019,YR2019,Cyprus,CYP,6.955,99.3,5.85187933947248,..,..,..,..,1.332,52834747335.586,25947027570.4262,5.83988491154004,41660,19.874215891301,86,8.5,81.397,1.78674474437728,139.994482,2.8,4948,..,535460673.914564,132.990909090909,1228836,0.2,14.3,..,100.477699279785,100.850433349609,6,..,0.810045861005487,42.604521944183,28360.359375
2019,YR2019,Czechia,CZE,9.851,..,9.15611790623386,..,..,..,..,1.71,10752120870.768,252548179964.897,3.02987866345279,41540,20.7070739621104,92,10.1,79.2292682926829,1.15229255021758,124.3382405,3,4030,..,3859937090.42623,138.226810266108,10671870,0,9.5,..,99.2833023071289,100.21556854248,24.5,..,0.568457638590162,55.4823720150467,20206.4256384905
2019,YR2019,Denmark,DNK,2.123,..,5.10738642637222,..,..,..,..,1.7,-3801733788.9774,346498737961.635,1.49348695853648,61650,12.0393771345561,96,9.5,81.4512195121951,1.29509238115422,124.9761468,3.8,23305,..,1451438646.96199,145.36055,5814422,0.3,12.1,..,100.551002502441,129.311126708984,3.5,..,0.494581334948344,56.7203036713932,57203.0277943447
2019,YR2019,Djibouti,DJI,22.716,..,0.398763866464803,..,..,..,2552579803.4,2.891,174999015.310515,3088853638.56832,5.5451305999467,5010,..,83,..,63.085,..,38.53522459,57.9,1322,262480010.986328,79461628.0574608,46.3327868852459,1073994,..,..,16.2,61.5071296691895,41.0148010253906,14,1.5231958284713,1.753448510633,56.4322502461562,2820.06286565541
2019,YR2019,"Egypt, Arab Rep.",EGY,46.431,..,2.06316078338081,..,..,..,114910260649.9,3.001,9010100000,318678815489.749,5.55209307156956,11860,2.34704362992114,95,9,71.358,1.18097179684711,90.26837878,20.3,-59715,1706400024.41406,26781400000,106.101432517957,105618671,1.5,29.7,..,97.8171081542969,81.1705169677734,12.5,16.58038796421,1.85486820738962,61.2187727809098,3769.035769945
2019,YR2019,Estonia,EST,8.687,99.7,7.58212010267556,..,..,..,..,1.66,3052870944.49206,31081901909.2156,3.73970668161645,38500,16.9368544317177,88,8.1,78.6463414634147,2.04936301781519,147.0228833,2.3,5410,..,541915243.762818,31.0385497076023,1326898,0.6,20.7,..,98.1577224731445,112.287200927734,3.5,..,0.619441069729559,57.0765650266471,20269.575137379
2019,YR2019,Eswatini,SWZ,71.813,..,0.999903386846761,..,..,..,833719718.4,2.921,127970921.965401,4466214591.14854,2.69216827271678,7960,0.274596173163741,81,..,60.549,1.89023924327776,91.85072327,56.9,-9796,70529998.7792969,118702081.809135,68.0007558139535,1169613,..,..,..,120.863037109375,..,21.5,2.50625387035584,1.55036294653323,65.9232641804935,3766.06299935158
2019,YR2019,Faroe Islands,FRO,9.257,..,..,..,..,..,..,2.408,..,3266432734.22819,4.39010333975558,..,..,..,..,82.9463414634147,..,106.3427565,..,580,..,158411749.981598,37.0207736389685,51681,..,..,..,..,..,..,..,1.79401889421017,62.335092348285,56099.9689639995
2019,YR2019,Finland,FIN,4.092,99.5,7.42303960115952,..,..,..,..,1.35,15611668561.8503,268514916972.549,1.22474892206223,52080,9.21454102016798,96,9.2,81.9829268292683,1.35371761625629,129.4929527,2.3,15558,..,841961779.328994,18.1673609054717,5521606,0,12.2,..,99.5557479858398,144.613204956055,13,..,0.185101615266816,61.1266889668803,46135.8814242631
2019,YR2019,France,FRA,9.662,97.6,4.46016494835631,..,..,..,..,1.86,53499337503.7413,2728870246705.88,1.84297181445896,51580,26.9114445946556,92,7.8,82.8268292682927,1.8364614707329,111.8637727,4.3,17403,..,30024725081.0684,123.070294051578,67388001,0.1,14.2,..,102.447647094727,104.07689666748,4,..,0.670255810752097,62.2797403784272,38832.0242014303
2019,YR2019,French Polynesia,PYF,33.953,..,..,..,..,..,..,1.712,12731152.748,6022276196.13871,2.69993449863051,..,30.8189587432752,..,..,82.996,..,106.1000877,..,-861,..,581560094.176844,86.348890809565,299717,..,..,..,..,..,..,..,0.808581601812801,45.6166859386083,19856.2590590838
2019,YR2019,Germany,DEU,7.524,96.2,7.9271876239049,..,..,..,..,1.54,73974461220.6158,3889177589254.9,1.07547163576423,59560,16.3846506680047,97,7.9,81.2926829268293,1.26215025653133,128.9265144,3.7,360560,..,18339309879.4911,237.822954291766,83092962,0,16.1,..,102.547470092773,101.152557373047,8,..,0.30826693577482,54.7251821945576,43292.6838917385
2019,YR2019,Ghana,GHA,66.576,..,0.572264895729339,..,..,..,32568577782.2,3.683,3879831469.7,68337974418.3315,6.5077747939152,5340,1.13778740205239,92,..,64.74,0.343818434751391,129.6132895,47.2,-21860,910989990.234375,4053694728.81049,138.535158653424,31522290,..,..,..,98.3771896362305,70.6078872680664,13,36.2840963572025,3.23644464618774,70.1226159266052,1981.61375017189
2019,YR2019,Gibraltar,GIB,12.243,..,..,..,..,..,..,1.863,..,..,..,..,..,..,..,82.363,..,124.0232523,..,-58,..,..,3268.5,32685,..,..,..,127.662399291992,114.369033813477,..,..,0.113265896118834,58.8732805132941,..
2019,YR2019,Greece,GRC,8.309,..,5.59528435262632,..,..,..,..,1.34,4999635989.53693,205252760889.364,1.87948998590817,30880,12.5148201395084,97,7,81.6390243902439,2.62239872406513,112.370475,4,-21581,..,676327504.794212,83.1775174553918,10721582,0.7,17.7,..,98.0402679443359,106.377738952637,4,..,0.311210821229905,56.6209859560045,19017.9964295438
2019,YR2019,Greenland,GRL,37.748,..,..,..,..,..,..,2.08,..,2997309971.87623,2.83217756798683,..,..,..,..,72.0436585365854,..,110.2358263,..,-338,..,..,0.136983798270191,56225,..,..,..,..,..,..,..,0.631266058920437,41.8676826806621,48170.7896955512
2019,YR2019,Guam,GUM,35.43,..,..,..,..,..,..,2.623,..,6366000000,2.59528130671507,..,..,..,..,77.717,..,..,..,-1852,..,..,312.266666666667,168624,..,..,..,..,..,..,..,0.0512775628129774,59.8140495867769,35378.9557673086
2019,YR2019,Guinea,GIN,120.255,..,0.350765779082478,..,..,..,3539751345.2,4.576,44400000,13442861496.4128,5.61691446969918,2540,..,47,..,59.72,1.44513568163751,99.96476034,104,-3243,562080017.089844,158130000,52.4073701774377,12877539,..,..,..,98.1418304443359,37.9919242858887,15,2.73555030999319,3.52884694344595,84.4619150147032,937.703131488194
2019,YR2019,Guyana,GUY,68.995,95,3.50033114116629,53.5638703701958,..,..,1530459137.7,2.44,1695179887,5173760191.84652,5.35284003535665,13240,0.300824820520728,98,..,69.124,1.29961278504611,97.40182509,29.4,-24678,111519996.643066,380358400.968644,4.05767335534671,798753,..,..,9.4,89.4969100952148,..,18,7.41420288945271,1.98266449596713,52.9703425373735,6348.68368035127
2019,YR2019,Haiti,HTI,54.241,..,0.297241022260954,..,..,..,2213887988.5,2.919,75000000,15016090929.5125,-1.72309699535413,3260,..,65,..,64.255,0.0820730320346067,61.31820274,62.5,-34635,695900024.414063,3026149513.65524,404.950580551524,11160438,..,..,..,..,..,97,1.19544828329359,2.97507466071833,59.4841234512893,1387.51491314735
2019,YR2019,Honduras,HND,73.802,94.1,1.02385531471622,65.9322647061291,..,..,9744777219.5,2.427,955095297.980428,25089937021.5418,2.65306625480355,5390,1.96086912582269,89,3.6,72.881,1.62394902602413,75.91082245,17.8,-6550,452200012.207031,5401465664.93251,89.0055322191438,9958829,12.7,48,7.1,87.7824020385742,..,42,11.9951906894941,2.78498123315846,55.3237469428739,2446.10809655856
2019,YR2019,"Hong Kong SAR, China",HKG,2.396,..,..,..,..,..,..,1.064,58299361094.7774,363074545072.389,-1.67243165327264,65260,65.5639942776712,..,..,85.1804878048781,..,286.2244771,..,0,..,451246722.143142,7150.38095238095,7507900,..,..,..,104.880157470703,100.14315032959,1.5,..,0.739283471323064,43.2489321058179,44195.2623401674
2019,YR2019,Hungary,HUN,21.994,..,4.8368762665486,..,..,..,..,1.55,98480187616.2402,164020460331.659,4.86422573511891,33730,17.3630455826673,99,8,76.3195121951219,1.33550194403956,105.1259564,4.1,33559,..,4892485259.15747,107.069263642341,9771141,0.3,12.3,..,96.6147308349609,102.55980682373,7,..,0.364540979606319,51.8855547745408,15083.5991718742
2019,YR2019,Iceland,ISL,5.538,98.3,4.54345010442003,..,..,..,..,1.74,-556463720.652854,24681343649.2952,1.86117794293874,59540,38.0792033549769,93,..,83.1634146341463,..,114.5997217,2.7,5152,..,184614440.142956,3.5759496181692,360563,..,..,..,98.8134307861328,112.034339904785,11.5,..,2.24361872841293,49.6167906685312,57493.4195335925
2019,YR2019,"Iran, Islamic Rep.",IRN,33.325,..,7.22298000274987,..,..,..,4855393068.1,1.77,1508000000,283649531542.631,-3.0705879849703,14680,0.926086511463464,99,6,76.103,2.00613630912015,136.3859613,13.5,-34571,204440002.441406,..,53.3523587057011,86564202,0.9,..,..,106.081970214844,..,72.5,0.463694844013058,1.7556649983965,44.7414800338768,5017.11721517534
2019,YR2019,Ireland,IRL,5.796,..,7.25774875667262,..,..,..,..,1.71,-46633226471.2905,398933010007.356,5.2977280259237,69690,25.9767397798338,91,8.6,82.7024390243903,0.278633920598915,105.3980591,3.3,29113,..,586686133.468608,71.6263608651473,4934340,0.1,13.8,..,..,..,11,..,1.73892417508637,53.141591588283,75281.9215322169
2019,YR2019,Isle of Man,IMN,18.605,..,..,..,..,..,..,1.614,..,7314966839.12782,0.254884930058935,..,..,..,..,80.737,..,..,..,239,..,..,147.250877192982,83933,..,..,..,..,..,..,..,0.466496917003987,58.6706240429514,95137.2757021165
2019,YR2019,Israel,ISR,8.12,..,6.9357521537442,..,..,..,..,3.01,17362500000,402470513619.148,4.15613798897733,40460,23.090928602753,99,..,82.8048780487805,5.0528461529668,135.9213376,3.5,16132,..,953400000,418.391866913124,9054000,..,..,..,96.2709274291992,96.2954177856445,11,..,1.99875843898331,66.4587005374149,39591.3687578516
2019,YR2019,Italy,ITA,3.878,99.8,5.31103098673157,..,..,..,..,1.27,31185214397.3208,2011302198827.45,0.483198316597154,46160,7.75677049995988,94,6.3,83.4975609756098,1.31150962472626,133.0713342,3,21615,..,10458515879.0042,201.980545589195,59729081,1,20,..,102.957496643066,101.740547180176,11,..,-0.730852392108029,56.5479336416307,32114.2998563994
2019,YR2019,Japan,JPN,2.808,99.9,8.47840057488964,360.579397279995,..,..,..,1.36,39960544340.0141,5117993853016.51,-0.402169200910947,43930,17.0001606858597,96,..,84.3563414634146,0.99223146563367,148.2722187,2.5,183953,..,4388723265.72254,347.415637860082,126633000,..,..,..,102.652282714844,102.670066833496,11.2,..,-0.0510014914514158,70.5083993561417,36043.7844013365
2019,YR2019,Jordan,JOR,26.578,..,2.16362144761182,..,..,..,33493554481.7,2.918,729718309.859155,44502816901.4085,1.75123905880616,9940,1.36854379119212,87,..,76.044,4.56624818837005,72.70773421,15.5,28963,2689850097.65625,4652535211.2676,120.488805549925,10698683,..,..,2.7,..,65.5323104858398,12.5,19.2151529278267,2.50341485571992,58.7083142835188,3909.25001726642
2019,YR2019,Kenya,KEN,69.578,..,0.382362032876395,..,..,..,34970099589.9,3.469,469940266.776669,100378436207.371,5.11415885767801,4720,4.59251522297171,89,..,62.943,1.11257115441069,107.0734925,39.4,-61946,3171919921.875,2838192215.41577,89.5235794356397,50951450,..,..,..,94.5416030883789,..,23,38.4273024434187,3.72777071252016,73.2875948726833,1653.82898526646
2019,YR2019,Kiribati,KIR,43.123,91.9,0.592397034795277,..,..,..,..,3.368,-558280.50228304,175181629.286475,-2.16216216216216,4320,..,94,9.5,67.15,..,43.99352871,51.4,-691,56659999.8474121,20075191.1375462,153.383950617284,124241,1.7,21.9,..,104.128311157227,..,31,..,3.03557084610476,65.9498303635829,1405.4694654179
2019,YR2019,"Korea, Rep.",KOR,2.387,..,11.8252835873752,..,..,..,..,0.918,9634300000,1651422932447.77,2.24397786011012,43780,32.4044345764689,98,..,83.2268292682927,2.67129907792582,132.9873505,3.1,110799,..,7166100000,530.377274590164,51764822,..,..,..,99.6388168334961,98.3813018798828,8,..,0.312269897922803,37.9675835165844,31645.9498343307
2019,YR2019,Kuwait,KWT,5.998,99.9,21.1352142487222,..,..,..,..,2.159,515617569.386937,136191825724.364,-0.551959331708446,56560,0.902769586911871,97,..,79.685,5.42100598376451,164.9822792,8.8,9088,..,25700374.7167045,249.219977553311,4441100,..,..,2.8,..,..,19.4,..,2.82985240186539,32.2074273240194,25777.568759752
2019,YR2019,Kyrgyz Republic,KGZ,38.365,..,1.55159381679626,..,..,..,8454483248.7,3.3,403865100,9371275264.36735,4.60062566646752,5030,6.7384784764513,96,9.6,71.6,1.45350773178251,136.3543926,18.3,-34270,443320007.324219,2410507184.54596,33.6611053180396,6456200,0.7,20.1,..,99.3770980834961,92.7374420166016,10,26.7800103855079,2.74593080864618,61.9744055290359,1226.82431150214
2019,YR2019,Lao PDR,LAO,76.164,..,2.65817514097581,..,..,..,18971677880.9,2.571,755524124.249368,18740559554.1632,5.4577350924848,7700,20.6094636409338,83,..,68.138,..,64.29411986,45.8,-10303,621570007.324219,296516566.66,31.2480632582322,7212053,..,..,..,102.567726135254,64.9903182983398,173,12.8492349785504,3.31005992428687,56.0518992014409,2564.0196538036
2019,YR2019,Latvia,LVA,12.363,..,3.95496550880907,..,..,..,..,1.61,1114592059.19912,34225547537.0745,0.587502383494098,32340,17.2174438282965,99,7.1,75.3878048780488,2.01443055910716,108.0924889,4,-7903,..,1142611838.12228,30.755491989008,1913822,0.2,21.6,..,99.9834365844727,107.602462768555,5.5,..,-0.577885980172143,57.8926873376272,15759.0818388809
